"pvalue" "qvalue" "lfdr" "pi0" "significant" "fdr.level"
0.34424627074539 1 1 1 0 0.05
1 1 1 1 0 0.05
0.0177604974430101 0.106869200131216 0.639015159388488 1 0 0.05
1 1 1 1 0 0.05
8.95534250558932e-08 0.00100686143312287 1.46407772425894e-05 1 1 0.05
0.552892718859359 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.355401176450835 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.0129024622282145 0.0816782841529003 0.505113306349137 1 0 0.05
0.875495377695307 1 1 1 0 0.05
6.23786953773878e-06 0.00100686143312287 0.00084738562198486 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
3.21710013167083e-07 0.00100686143312287 4.98376809387932e-05 1 1 0.05
6.82051535864241e-05 0.00127453382850076 0.0072716024716807 1 1 0.05
0.0889584598961014 0.392777534425746 1 1 0 0.05
0.0401775633249587 0.208538830138664 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
7.36788215680858e-14 0.00100686143312287 1.93307547265545e-06 1 1 0.05
1.49391023259108e-05 0.00100686143312287 0.00189133779493321 1 1 0.05
0.036696406547123 0.193345622155403 1 1 0 0.05
0.615042065019279 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.0886594098279716 0.391672582657748 1 1 0 0.05
0.301420513357223 0.998144579504301 1 1 0 0.05
1 1 1 1 0 0.05
7.72965199274431e-15 0.00100686143312287 1.93307547265545e-06 1 1 0.05
1 1 1 1 0 0.05
0.574061260484315 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.340319683337427 1 1 1 0 0.05
0.079702299387001 0.36165650490642 1 1 0 0.05
1 1 1 1 0 0.05
0.174564946260664 0.659714135421067 1 1 0 0.05
1 1 1 1 0 0.05
0.221425708934809 0.790651319225849 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.56571313063578 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.42361056256255 1 1 1 0 0.05
0.00316275815253463 0.0244227606449211 0.172865816489326 1 1 0.05
0.186652727173943 0.692357412673403 1 1 0 0.05
0.00513598578794429 0.0372290751921572 0.251850904769288 1 1 0.05
0.0146205380465704 0.0905199065945396 0.554003291355102 1 0 0.05
0.00505456254883373 0.0367010163541278 0.248772338273946 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.467758450322002 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.148992142161211 0.585107595463818 1 1 0 0.05
1 1 1 1 0 0.05
3.6707299271058e-12 0.00100686143312287 1.93307547265545e-06 1 1 0.05
3.74202640039279e-05 0.00109215885435804 0.00430116916846549 1 1 0.05
0.176283427911551 0.664020213911788 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.0172759782899476 0.104344828994289 0.626224344160368 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
5.98724585627682e-07 0.00100686143312287 9.07840282987832e-05 1 1 0.05
0.0558608791379076 0.272912523943995 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.000565656554186706 0.00547443111989365 0.0433623090722198 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.000343984917472768 0.00354505841295469 0.0287343020125186 1 1 0.05
3.03335487091908e-05 0.00106058513257753 0.00357171186133421 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.0234486055885194 0.134588456960347 0.781797513913808 1 0 0.05
0.0310391231969765 0.169432874465916 0.955715304441094 1 0 0.05
0.387226922817231 1 1 1 0 0.05
0.192708897906769 0.710879744254429 1 1 0 0.05
0.173743919666465 0.657230180566784 1 1 0 0.05
0.871119209792464 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.0359606756972125 0.190281044048467 1 1 0 0.05
1 1 1 1 0 0.05
0.0728471020876205 0.336543130047384 1 1 0 0.05
0.36414884739782 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.470821766841822 1 1 1 0 0.05
0.0898473210993633 0.39583120003545 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
4.6033254259096e-05 0.00113896156132636 0.00516090672188219 1 1 0.05
0.473841179256432 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.910555840483432 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.17903573706003 0.672022380818733 1 1 0 0.05
1 1 1 1 0 0.05
0.63439437939961 1 1 1 0 0.05
0.132818346995811 0.536689087004971 1 1 0 0.05
1 1 1 1 0 0.05
0.00483797601081618 0.0353361541754518 0.240517940650647 1 1 0.05
1 1 1 1 0 0.05
0.00168443941751446 0.0142101893898186 0.105032569808018 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.0590389778591292 0.285341708854727 1 1 0 0.05
1.74681939376969e-10 0.00100686143312287 1.93307547265545e-06 1 1 0.05
0.872935489397253 1 1 1 0 0.05
0.439983921061728 1 1 1 0 0.05
0.000111306809207936 0.0015712614907803 0.0110885809294776 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.111454541689715 0.468746492389274 1 1 0 0.05
1 1 1 1 0 0.05
5.29858409719165e-05 0.00117753830601724 0.00583702699121612 1 1 0.05
9.86458971477446e-12 0.00100686143312287 1.93307547265545e-06 1 1 0.05
1 1 1 1 0 0.05
6.94624766630092e-07 0.00100686143312287 0.000104788245108368 1 1 0.05
1 1 1 1 0 0.05
0.442192084646458 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
5.00136386440676e-13 0.00100686143312287 1.93307547265545e-06 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.0910573266865669 0.400502554144149 1 1 0 0.05
0.000583799076432755 0.00562949270016399 0.0445022676747484 1 1 0.05
8.74521702045965e-10 0.00100686143312287 1.93307547265545e-06 1 1 0.05
6.07693434331181e-17 0.00100686143312287 1.93307547265545e-06 1 1 0.05
1 1 1 1 0 0.05
0.297070114275399 0.988222879108423 1 1 0 0.05
0.83376624777783 1 1 1 0 0.05
7.33767047226659e-10 0.00100686143312287 1.93307547265545e-06 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
2.54618528273475e-20 0.00100686143312287 1.93307547265545e-06 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
5.78423485507349e-07 0.00100686143312287 8.78093687151039e-05 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.00094079477920476 0.00853788780197184 0.0657098199341023 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.0130275821118952 0.0821787046068231 0.508738023302473 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.79908475407008 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.926951578015002 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.0282916689525523 0.157106348448383 0.89460412141064 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1.44526746879344e-06 0.00100686143312287 0.000212200498338989 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
5.90503027551672e-06 0.00100686143312287 0.000805184902069036 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.985345150085144 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.275512468808278 0.933431444855155 1 1 0 0.05
0.0429066330573477 0.220282407132287 1 1 0 0.05
0.535343019378041 1 1 1 0 0.05
0.0376494744916755 0.197395383242769 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.296103664487838 0.985620615734554 1 1 0 0.05
0.0824066104604892 0.370368343878134 1 1 0 0.05
0.00241969212718987 0.0193070265456791 0.140041686456441 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.134249234472502 0.540654260424992 1 1 0 0.05
9.50047492647941e-06 0.00100686143312287 0.00125073950546553 1 1 0.05
2.00249138264153e-05 0.00102208672491739 0.00246442551956577 1 1 0.05
1 1 1 1 0 0.05
0.449851238947449 1 1 1 0 0.05
1 1 1 1 0 0.05
0.0858400671423831 0.382268082636288 1 1 0 0.05
0.00604936790986208 0.0428568677120594 0.285540602603517 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.7039767463082 1 1 1 0 0.05
1 1 1 1 0 0.05
0.00389565011395863 0.0293205658366112 0.203381309066854 1 1 0.05
0.419460382729568 1 1 1 0 0.05
2.2438997558804e-10 0.00100686143312287 1.93307547265545e-06 1 1 0.05
0.864099943800852 1 1 1 0 0.05
1 1 1 1 0 0.05
0.00035163473126993 0.00360607788899602 0.0292650385268689 1 1 0.05
0.915968511593594 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.548258505044153 1 1 1 0 0.05
1 1 1 1 0 0.05
0.206316555231921 0.74953744686428 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.020636922944609 0.120738032417184 0.712805124606628 1 0 0.05
0.867458405869289 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.320559911261777 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.912291905864405 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.068537932099021 0.320244299016098 1 1 0 0.05
1 1 1 1 0 0.05
6.55993958736329e-11 0.00100686143312287 1.93307547265545e-06 1 1 0.05
0.127200862754048 0.519349605964771 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.607928771374892 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.93697329946471 1 1 1 0 0.05
3.25553107276646e-08 0.00100686143312287 5.66569118263496e-06 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.0203238605481987 0.119210543383552 0.704941001535879 1 0 0.05
0.249383658239031 0.865083243165384 1 1 0 0.05
1 1 1 1 0 0.05
0.544842207536168 1 1 1 0 0.05
0.0412585178905832 0.213459312347864 1 1 0 0.05
0.0922512098974493 0.404093021471665 1 1 0 0.05
2.21962365624572e-10 0.00100686143312287 1.93307547265545e-06 1 1 0.05
0.00735450491100676 0.0506734667217155 0.33135505325345 1 0 0.05
0.000771367563583178 0.00719975957453956 0.0559053872999526 1 1 0.05
0.220578101612567 0.788150643954629 1 1 0 0.05
1 1 1 1 0 0.05
0.249055289127501 0.864130886460536 1 1 0 0.05
8.55160785350048e-06 0.00100686143312287 0.00113518937268564 1 1 0.05
0.0610210080176198 0.292689352469336 1 1 0 0.05
0.5887291419358 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
5.18110507160016e-05 0.00116986726850605 0.00572379138764474 1 1 0.05
0.000562129531236996 0.00544361381058235 0.0431398394940801 1 1 0.05
2.40711886337924e-08 0.00100686143312287 4.28792367138077e-06 1 1 0.05
7.34171013237084e-06 0.00100686143312287 0.000985839546772363 1 1 0.05
0.79824023955762 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.184243816971793 0.686754176379189 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.934762350941974 1 1 1 0 0.05
0.125166059871048 0.513260772712592 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.377449261267487 1 1 1 0 0.05
1.51877400984798e-05 0.00100686143312287 0.00191987235237249 1 1 0.05
1.62270606573321e-08 0.00100686143312287 2.99067755075589e-06 1 1 0.05
0.195533227570202 0.718491745344934 1 1 0 0.05
0.0819576751391007 0.369073917723176 1 1 0 0.05
0.000346788488423671 0.00356647989112774 0.0289290715267032 1 1 0.05
2.10107912161532e-05 0.00102374549872158 0.00257318751717411 1 1 0.05
1 1 1 1 0 0.05
0.562369052540436 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.217062910670601 0.778338119192613 1 1 0 0.05
0.00269212292871238 0.0211755715323608 0.152330524257289 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.313965500133253 1 1 1 0 0.05
0.0351552998065094 0.187253876275282 1 1 0 0.05
0.183274585835977 0.684412700863171 1 1 0 0.05
1 1 1 1 0 0.05
0.474368420876488 1 1 1 0 0.05
0.116021560015211 0.483794837528362 1 1 0 0.05
0.209585947132919 0.758497023280405 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
4.03704974666149e-08 0.00100686143312287 6.91966141832987e-06 1 1 0.05
0.309986744195296 1 1 1 0 0.05
8.73389856884502e-07 0.00100686143312287 0.000130700578366149 1 1 0.05
0.031468464633327 0.17136863338651 0.965096992849372 1 0 0.05
0.142609159099907 0.565574960521222 1 1 0 0.05
0.089397201533965 0.394365447045457 1 1 0 0.05
1 1 1 1 0 0.05
0.8539575722049 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.525488675883987 1 1 1 0 0.05
0.149431637502877 0.586403204221753 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.0733750647155708 0.338203643107601 1 1 0 0.05
0.195207668594637 0.717623977929542 1 1 0 0.05
1 1 1 1 0 0.05
0.15299722292592 0.596748643550225 1 1 0 0.05
6.77649751675942e-09 0.00100686143312287 1.93307547265545e-06 1 1 0.05
0.547658294708365 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.0391581483884558 0.204171781171897 1 1 0 0.05
0.147540245148017 0.580826654145725 1 1 0 0.05
0.687690821495413 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
7.62734609808284e-09 0.00100686143312287 1.93307547265545e-06 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.067572950310629 0.316827144943586 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.00426001389176114 0.0317651012625793 0.217992604288615 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
9.61511325696429e-05 0.00146046394654744 0.00978057068074693 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.0354452850152939 0.188352121987765 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.52806672309934 1 1 1 0 0.05
0.622768691873918 1 1 1 0 0.05
0.13302373265115 0.537383745340102 1 1 0 0.05
1 1 1 1 0 0.05
5.84919221233049e-05 0.00121124201914042 0.00636269987168458 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.547676262737097 1 1 1 0 0.05
0.0359960040963757 0.190405222327254 1 1 0 0.05
1 1 1 1 0 0.05
0.887471138173978 1 1 1 0 0.05
0.0608650932961435 0.292116056136409 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.153211379348484 0.596799444519131 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.171021674634286 0.649380786324224 1 1 0 0.05
1 1 1 1 0 0.05
0.95021509015286 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.108363429282147 0.459257258103375 1 1 0 0.05
0.013938406916359 0.087136754141444 0.534814364534633 1 0 0.05
0.299163639527737 0.993334657492925 1 1 0 0.05
0.0222539005137512 0.128790237508205 0.752829416568744 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.124885350102789 0.51250240555986 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.213286625812283 0.768770429005477 1 1 0 0.05
1.41302196677763e-05 0.00100686143312287 0.00179809793339922 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.240602320562398 0.842404177875229 1 1 0 0.05
1 1 1 1 0 0.05
0.0014485521025465 0.0124558411655596 0.0930859091030131 1 1 0.05
1 1 1 1 0 0.05
0.139423917973679 0.557209753335682 1 1 0 0.05
0.560108198156408 1 1 1 0 0.05
1 1 1 1 0 0.05
0.000750928729446054 0.00704448291911458 0.0546933949333713 1 1 0.05
1 1 1 1 0 0.05
0.764092102764813 1 1 1 0 0.05
0.0698111339738634 0.324948664777154 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.094155797881642 0.410754668258663 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.14563398953255 0.575014281346668 1 1 0 0.05
1 1 1 1 0 0.05
0.00236373314764491 0.0189736859761457 0.137476750872132 1 1 0.05
0.41064206639587 1 1 1 0 0.05
0.311642360796683 1 1 1 0 0.05
1 1 1 1 0 0.05
4.6647743708784e-05 0.00114297952561632 0.00522126425585042 1 1 0.05
0.231344558761425 0.817162936491952 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.866495705684358 1 1 1 0 0.05
1 1 1 1 0 0.05
0.552666588210409 1 1 1 0 0.05
0.0112869383327472 0.0733308409526199 0.457308325157756 1 0 0.05
2.51192713097459e-10 0.00100686143312287 1.93307547265545e-06 1 1 0.05
1 1 1 1 0 0.05
0.100962442445069 0.434428049052034 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
6.80327047672793e-05 0.00127452376245314 0.00725565441963907 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.845401299836406 1 1 1 0 0.05
0.493482753314938 1 1 1 0 0.05
4.2599307682935e-06 0.00100686143312287 0.000593081472585408 1 1 0.05
1 1 1 1 0 0.05
1.72761525714937e-09 0.00100686143312287 1.93307547265545e-06 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.482067382608255 1 1 1 0 0.05
0.0398816865160924 0.20753990124128 1 1 0 0.05
1 1 1 1 0 0.05
3.16694260913264e-09 0.00100686143312287 1.93307547265545e-06 1 1 0.05
1 1 1 1 0 0.05
0.000151842715624056 0.00188249224261525 0.0144494966547956 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.183344446334295 0.684514358476922 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.684204120991352 1 1 1 0 0.05
1 1 1 1 0 0.05
0.0953771310584932 0.415180168658636 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1.4205964104378e-11 0.00100686143312287 1.93307547265545e-06 1 1 0.05
0.153269346412793 0.596799444519131 1 1 0 0.05
0.45287262112107 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.00171988586954495 0.0144560459422525 0.106793384236623 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.821341772196802 1 1 1 0 0.05
1 1 1 1 0 0.05
0.756035730966122 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.00713943196178994 0.0493610855790593 0.3239719745708 1 1 0.05
1 1 1 1 0 0.05
0.255160467810382 0.880555922232991 1 1 0 0.05
0.216849949859431 0.778183697229044 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1.23867057721634e-14 0.00100686143312287 1.93307547265545e-06 1 1 0.05
1.47121584939679e-10 0.00100686143312287 1.93307547265545e-06 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.202815593745508 0.740505240388988 1 1 0 0.05
1 1 1 1 0 0.05
0.102254258202216 0.438810441373529 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.131728065791376 0.532954225860571 1 1 0 0.05
1 1 1 1 0 0.05
0.388161639745784 1 1 1 0 0.05
0.00721390664235199 0.0497902223715902 0.326535533898819 1 1 0.05
0.000373411945699891 0.00379640779751296 0.0307639605667687 1 1 0.05
1 1 1 1 0 0.05
0.397409486964692 1 1 1 0 0.05
0.493153948682748 1 1 1 0 0.05
0.243586548598566 0.849194017633306 1 1 0 0.05
1 1 1 1 0 0.05
0.276172811366366 0.934783536511837 1 1 0 0.05
0.209154345879558 0.757618201432857 1 1 0 0.05
1 1 1 1 0 0.05
0.0793021958646282 0.360146379748442 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1.17823431207174e-12 0.00100686143312287 1.93307547265545e-06 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.158280249376397 0.611752022215058 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.120661165445649 0.499122481335852 1 1 0 0.05
1 1 1 1 0 0.05
0.30866906793001 1 1 1 0 0.05
1.18857931730823e-05 0.00100686143312287 0.00153586555923256 1 1 0.05
1 1 1 1 0 0.05
0.0736118275261969 0.339002948682032 1 1 0 0.05
0.168765108268118 0.642788860767823 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.000447642999352224 0.00444884769038153 0.0357526947673098 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.00810067604283833 0.0553396822092453 0.356513149613968 1 0 0.05
0.01046658144827 0.0688085579731886 0.432257032628619 1 0 0.05
1 1 1 1 0 0.05
0.234541350296403 0.824825156113572 1 1 0 0.05
1 1 1 1 0 0.05
2.15791323875704e-12 0.00100686143312287 1.93307547265545e-06 1 1 0.05
0.053659450309468 0.264005153315415 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
5.36895066106377e-08 0.00100686143312287 9.03406923745964e-06 1 1 0.05
1 1 1 1 0 0.05
2.62446646443393e-16 0.00100686143312287 1.93307547265545e-06 1 1 0.05
1 1 1 1 0 0.05
0.0191093346237888 0.11362268816678 0.674056806395539 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.929698541610515 1 1 1 0 0.05
1 1 1 1 0 0.05
0.661358208004457 1 1 1 0 0.05
0.678815875416705 1 1 1 0 0.05
1.39263818525289e-07 0.00100686143312287 2.22942701113352e-05 1 1 0.05
1 1 1 1 0 0.05
0.0291949920024273 0.161396832509286 0.914908227933846 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.399952087198997 1 1 1 0 0.05
1.09680949459871e-09 0.00100686143312287 1.93307547265545e-06 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.00475795153278919 0.0348626900535817 0.237443357297467 1 1 0.05
1 1 1 1 0 0.05
1.277544698795e-06 0.00100686143312287 0.000188495390861018 1 1 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.261366069132379 0.896766589837831 1 1 0 0.05
6.11616461321302e-05 0.00123136975483937 0.0066147520576517 1 1 0.05
0.0937786593123694 0.409527733252773 1 1 0 0.05
1 1 1 1 0 0.05
0.0086790716403894 0.0585928579120317 0.375562151308307 1 0 0.05
0.311181812556799 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.0749704256325032 0.343746565968269 1 1 0 0.05
0.00912503236550288 0.0610643057923232 0.3900011571206 1 0 0.05
0.0839400752591451 0.375578029044124 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
3.13468012018111e-06 0.00100686143312287 0.000444047701273944 1 1 0.05
1 1 1 1 0 0.05
0.117941505010402 0.490399617051798 1 1 0 0.05
0.98043520332894 1 1 1 0 0.05
0.736088849525235 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
1 1 1 1 0 0.05
0.251049512988352 0.87029775027316 1 1 0 0.05
3.89640854016346e-05 0.0010989725694505 0.00445727507814327 1 1 0.05
0.493042997282455 1 1 1 0 0.05
0.751279830965173 1 1 1 0 0.05
0.915477829414293 1 1 1 0 0.05
1 1 1 1 0 0.05
0.0108726824615879 0.0710665325525503 0.444728151808488 1 0 0.05
